0.9831603,0.004733862,0.1826799,-0.001242422,0.559343,21.05185,359.9591,0.9993478,-0.02390103,0.02581043,0.008157153,357.2377,2.938087,0.8644774,0.9170918,0.04201345,-0.2978243,-0.2616833,355.4798,325.248,329.564,0.6416063,-0.1462578,-0.7006034,0.2758715,11.47107,268.5691,34.77333,0.8577612,0.3170151,0.3303718,0.23367,22.92031,50.91367,41.50227,0.6842005,0.08493616,0.665094,-0.2868893,22.92031,50.91367,41.50227
0.9831572,0.004684261,0.1826978,-0.001278468,0.5545101,21.05391,359.954,0.9993514,-0.02382271,0.02573941,0.008179502,357.2467,2.929935,0.8674627,0.9170607,0.04205109,-0.2978746,-0.2617292,355.4805,325.2412,329.5577,0.6416411,-0.1462345,-0.7006196,0.2757616,11.46375,268.5673,34.76165,0.8577815,0.3169535,0.3302758,0.2338151,22.91136,50.90031,41.51195,0.6840872,0.08506583,0.6651446,-0.287004,22.91136,50.90031,41.51195
0.9831609,0.004650961,0.1826784,-0.001290019,0.5509993,21.05164,359.952,0.9993542,-0.02371977,0.02571669,0.008205343,357.2585,2.927331,0.8707857,0.917012,0.04206743,-0.2979526,-0.2618086,355.4769,325.232,329.5484,0.6416832,-0.1461886,-0.7006329,0.2756541,11.45809,268.5667,34.74839,0.8578439,0.3168324,0.3301143,0.2339778,22.89893,50.87518,41.51777,0.68402,0.08522509,0.6652039,-0.2869794,22.89893,50.87518,41.51777
0.9831753,0.004661934,0.1826003,-0.001319535,0.5528495,21.04252,359.9489,0.9993559,-0.02363775,0.02571835,0.008236327,357.2678,2.927498,0.8745706,0.9169725,0.04208004,-0.2980557,-0.2618275,355.4743,325.2197,329.5463,0.6417223,-0.1461475,-0.7005925,0.2756874,11.46193,268.5747,34.74857,0.8578659,0.3167628,0.3300492,0.2340834,22.88993,50.86432,41.52306,0.6840306,0.08524951,0.6652065,-0.2869406,22.88993,50.86432,41.52306
0.9831909,0.004635494,0.1825166,-0.001362418,0.550763,21.03274,359.9435,0.9993572,-0.02352841,0.02575104,0.008277969,357.2801,2.931216,0.8795722,0.9169302,0.04209232,-0.2981726,-0.2618403,355.4715,325.2057,329.5449,0.6417308,-0.1460915,-0.7005707,0.2757526,11.47064,268.5801,34.75005,0.857862,0.3167388,0.330038,0.2341458,22.88497,50.86239,41.52805,0.6840698,0.08520785,0.6651745,-0.2869338,22.88497,50.86239,41.52805
0.9832008,0.004618918,0.1824635,-0.001389648,0.5494617,21.02653,359.94,0.9993582,-0.02345176,0.02578231,0.008277949,357.2889,2.93486,0.8797067,0.9168922,0.04212753,-0.2982935,-0.2618298,355.4717,325.1906,329.5455,0.641744,-0.146076,-0.7005882,0.2756859,11.46666,268.5778,34.74273,0.8578586,0.3167231,0.3300231,0.2342007,22.88135,50.86046,41.53273,0.6840624,0.08514258,0.6651679,-0.2869864,22.88135,50.86046,41.53273
0.9831983,0.004616131,0.182477,-0.001372083,0.5487811,21.02811,359.9419,0.9993634,-0.02336313,0.02567327,0.008241318,357.2993,2.922515,0.8760585,0.9168934,0.04205304,-0.2982956,-0.2618354,355.4636,325.1925,329.5473,0.6417403,-0.1460518,-0.700671,0.2754971,11.45574,268.5651,34.72311,0.8578652,0.3167365,0.3299293,0.2342904,22.88209,50.85164,41.54186,0.6839325,0.08520757,0.6652472,-0.2870928,22.88209,50.85164,41.54186
0.9832012,0.004603588,0.1824614,-0.001415065,0.5482658,21.02627,359.9368,0.9993673,-0.02328257,0.02556981,0.008309611,357.3083,2.910522,0.8843998,0.9168822,0.04197201,-0.2983091,-0.2618725,355.4533,325.1935,329.5458,0.6417488,-0.146023,-0.7007116,0.2753889,11.4502,268.5595,34.71077,0.8578379,0.3167816,0.3300185,0.2342035,22.88679,50.86405,41.53734,0.6839677,0.08513378,0.6652389,-0.28705,22.88679,50.86405,41.53734
0.9831874,0.00458598,0.1825364,-0.001432649,0.5466546,21.035,359.9345,0.9993816,-0.02298251,0.02527021,0.008347153,357.3429,2.876278,0.8903631,0.9168583,0.04190995,-0.29845,-0.2618053,355.4447,325.1786,329.5562,0.6417708,-0.146091,-0.7006841,0.2753718,11.44244,268.5617,34.71518,0.8578328,0.3166786,0.3302882,0.2339816,22.87685,50.88554,41.51033,0.6841154,0.08504873,0.6652292,-0.2867456,22.87685,50.88554,41.51033
0.983172,0.004631958,0.1826178,-0.001450308,0.5522096,21.04449,359.9335,0.9993824,-0.02294972,0.02527711,0.008323774,357.3467,2.877156,0.8877575,0.9167802,0.04199841,-0.2986689,-0.261815,355.4468,325.1505,329.5531,0.6417933,-0.1460396,-0.7006512,0.2754303,11.44964,268.5688,34.71661,0.8579048,0.3165734,0.3301921,0.2339954,22.8707,50.86682,41.50199,0.6840955,0.08512122,0.6652417,-0.2867424,22.8707,50.86682,41.50199
0.9831569,0.004688283,0.1826973,-0.001471765,0.5590101,21.05375,359.9323,0.9993854,-0.02289649,0.02521536,0.008310232,357.3529,2.870148,0.8865196,0.916726,0.04201215,-0.2988638,-0.2617801,355.4433,325.1273,329.5574,0.6418331,-0.1459997,-0.7006084,0.2754673,11.45362,268.5771,34.71724,0.8579823,0.3164472,0.3301281,0.2339722,22.8631,50.84982,41.48857,0.6840165,0.08526376,0.6652716,-0.2868193,22.8631,50.84982,41.48857
0.9831493,0.004736275,0.1827372,-0.001496932,0.5649468,21.05839,359.9305,0.9994076,-0.02319268,0.02388278,0.008730984,357.319,2.715928,0.9374993,0.9169923,0.04164201,-0.2977393,-0.2621876,355.4254,325.2707,329.5184,0.6418579,-0.1460363,-0.7005907,0.2754352,11.44724,268.5789,34.71767,0.8575196,0.3173247,0.3308781,0.2334201,22.93938,50.99222,41.50811,0.6839045,0.08549885,0.6652509,-0.2870643,22.93938,50.99222,41.50811
0.9831427,0.004745483,0.1827723,-0.001494236,0.5659302,21.06248,359.9311,0.9994099,-0.02305072,0.02395232,0.008663555,357.3354,2.7242,0.9299624,0.9169631,0.04155455,-0.297889,-0.2621338,355.4134,325.2556,329.5281,0.6418708,-0.146032,-0.7006172,0.2753398,11.44039,268.5747,34.70863,0.8575712,0.317232,0.3308241,0.2334329,22.93257,50.9794,41.50145,0.6838353,0.08571628,0.6651931,-0.287298,22.93257,50.9794,41.50145
0.9831305,0.004689784,0.1828395,-0.001513526,0.5600639,21.0703,359.9277,0.999399,-0.02309528,0.02437775,0.008597527,357.3301,2.773144,0.9211351,0.9168282,0.04180068,-0.2982094,-0.2622022,355.4267,325.2114,329.5135,0.6418648,-0.1459579,-0.7006867,0.2752165,11.43818,268.5659,34.69089,0.857703,0.3171688,0.3304513,0.2335626,22.93652,50.93214,41.5034,0.6839313,0.08570737,0.6650891,-0.2873132,22.93652,50.93214,41.5034
0.9831128,0.004595342,0.1829368,-0.00152333,0.5496368,21.08163,359.9247,0.9993982,-0.02303037,0.02450302,0.008509982,357.3376,2.787799,0.9109413,0.9167781,0.04189362,-0.2983086,-0.2622493,355.4317,325.1973,329.5055,0.6418242,-0.1458966,-0.7007486,0.2751856,11.44294,268.5577,34.68233,0.8577873,0.3170918,0.3302579,0.2336314,22.93443,50.90454,41.50127,0.6839482,0.08570278,0.6650996,-0.2872503,22.93443,50.90454,41.50127
0.9831015,0.004514381,0.1829993,-0.001501297,0.5400587,21.08891,359.9255,0.9994075,-0.02307346,0.02405893,0.008571005,357.3329,2.736659,0.9190055,0.916871,0.0418222,-0.2978568,-0.2624497,355.4313,325.2528,329.4831,0.6418131,-0.1458539,-0.7007855,0.2751405,11.44382,268.5532,34.67441,0.857654,0.3173171,0.3303977,0.233617,22.94974,50.937,41.51952,0.6838878,0.08588276,0.6651573,-0.287206,22.94974,50.937,41.51952
0.983108,0.004442933,0.1829663,-0.001505426,0.5320936,21.08505,359.9236,0.9994125,-0.0229365,0.0239891,0.008553107,357.3488,2.728804,0.9175081,0.9169123,0.04174975,-0.2977231,-0.2624688,355.4273,325.2706,329.4828,0.6418304,-0.1459081,-0.7008006,0.2750329,11.43113,268.5489,34.6692,0.8576708,0.317252,0.3304028,0.2336365,22.9425,50.9334,41.51693,0.6837913,0.08594164,0.6652792,-0.2871364,22.9425,50.9334,41.51693
0.983121,0.004425137,0.182896,-0.001573159,0.5315028,21.07682,359.9155,0.9994153,-0.02285698,0.02392519,0.008612881,357.3578,2.721378,0.9247444,0.9169608,0.04162307,-0.2975149,-0.2625555,355.4175,325.2989,329.4762,0.6418666,-0.1458526,-0.7008218,0.2749238,11.42643,268.5474,34.65492,0.857626,0.3172731,0.3306135,0.2334741,22.94355,50.95752,41.50471,0.6837939,0.08575237,0.6653267,-0.2870767,22.94355,50.95752,41.50471
0.983121,0.004425137,0.182896,-0.001573159,0.5315028,21.07682,359.9155,0.9994153,-0.02285698,0.02392519,0.008612881,357.3578,2.721378,0.9247444,0.9169601,0.04164804,-0.2973867,-0.2626992,355.4191,325.3137,329.4584,0.6419182,-0.1458066,-0.7008144,0.2748466,11.42243,268.5502,34.6446,0.8575664,0.3174137,0.3307772,0.2332699,22.95985,50.98356,41.49577,0.6837929,0.08554342,0.6652954,-0.2872135,22.95985,50.98356,41.49577
0.9831688,0.004351519,0.1826405,-0.001633874,0.5244573,21.047,359.907,0.999417,-0.02280161,0.02388298,0.008674576,357.364,2.716418,0.9320779,0.9170421,0.04156634,-0.2970126,-0.262849,355.417,325.3602,329.4424,0.6419799,-0.1457807,-0.7007971,0.2747605,11.41571,268.5539,34.63528,0.8573933,0.3176447,0.3311968,0.2329962,22.97675,51.04573,41.49125,0.6838593,0.08526632,0.6652411,-0.2872635,22.97675,51.04573,41.49125
0.9832214,0.004333227,0.1823572,-0.001707524,0.5239086,21.01394,359.8982,0.9994163,-0.02276819,0.02391445,0.008759946,357.3676,2.71983,0.9418725,0.9170965,0.04149362,-0.2967217,-0.262999,355.4133,325.3969,329.4265,0.6420295,-0.1457785,-0.7007858,0.2746745,11.40762,268.5559,34.62779,0.857267,0.3177578,0.3315666,0.232781,22.98199,51.09464,41.48341,0.683964,0.08509522,0.6651599,-0.2872532,22.98199,51.09464,41.48341
0.9832953,0.004397382,0.1819558,-0.001799652,0.5330167,20.96712,359.8889,0.9994119,-0.02285107,0.02399477,0.008821364,357.3578,2.728814,0.9484798,0.9171923,0.04141675,-0.2963528,-0.2630931,355.4136,325.4424,329.4167,0.642048,-0.1457488,-0.7008302,0.2745334,11.39941,268.5497,34.61246,0.8571917,0.3177226,0.3318515,0.2327003,22.97033,51.12526,41.47773,0.6839976,0.0851759,0.6651369,-0.2872024,22.97033,51.12526,41.47773
0.9833747,0.004397828,0.1815253,-0.001857208,0.5342156,20.91692,359.8822,0.9994093,-0.02289654,0.02405198,0.008856379,357.3524,2.735246,0.9522206,0.9173106,0.04134402,-0.2959287,-0.2631694,355.4167,325.4942,329.4085,0.6420132,-0.1456678,-0.7009363,0.2743871,11.3975,268.535,34.59164,0.8570281,0.3178841,0.3321531,0.2326519,22.97436,51.17231,41.49086,0.6839325,0.08530323,0.6650871,-0.2874348,22.97436,51.17231,41.49086
0.9835299,0.004446265,0.1806813,-0.001889767,0.5402477,20.81857,359.8791,0.9993939,-0.0230199,0.02457116,0.008841139,357.3379,2.794742,0.9487574,0.9174187,0.04136897,-0.2955888,-0.2631708,355.4301,325.5331,329.4061,0.6419663,-0.145616,-0.7010231,0.2743023,11.39802,268.5226,34.5788,0.8569478,0.3178931,0.3324811,0.2324667,22.97031,51.20942,41.47769,0.6839343,0.08532289,0.6650531,-0.2875036,22.97031,51.20942,41.47769
0.9835299,0.004446265,0.1806813,-0.001889767,0.5402477,20.81857,359.8791,0.9993939,-0.0230199,0.02457116,0.008841139,357.3379,2.794742,0.9487574,0.9173695,0.04145626,-0.2956991,-0.2632047,355.4346,325.5178,329.3998,0.6419626,-0.145538,-0.7010435,0.2743002,11.40442,268.5219,34.57201,0.8569993,0.3178175,0.3324278,0.2324562,22.96626,51.19748,41.46968,0.6838573,0.08537886,0.665057,-0.2876611,22.96626,51.19748,41.46968
0.9836884,0.004409103,0.1798151,-0.002047991,0.539212,20.71758,359.86,0.9993817,-0.02315528,0.02495488,0.008802392,357.3221,2.838754,0.9429129,0.9175065,0.0415698,-0.2953981,-0.2630468,355.4617,325.5489,329.4128,0.642002,-0.14555,-0.7010235,0.2742532,11.39835,268.5247,34.56919,0.8567956,0.3179171,0.3327375,0.2326281,22.95274,51.24507,41.50307,0.6838598,0.08527829,0.6650621,-0.2876729,22.95274,51.24507,41.50307
0.9837564,0.004345147,0.1794434,-0.002141781,0.5338777,20.67422,359.8479,0.9993883,-0.02307111,0.0247799,0.008760308,357.332,2.818861,0.9387909,0.9175043,0.04167397,-0.295403,-0.2630329,355.473,325.5453,329.411,0.6420799,-0.1457239,-0.7009829,0.2740818,11.36863,268.5256,34.56894,0.8566532,0.3178867,0.3331444,0.2326119,22.93276,51.29198,41.50759,0.6840066,0.08491087,0.6649436,-0.2877067,22.93276,51.29198,41.50759
0.9838118,0.004301406,0.1791391,-0.002255552,0.5312347,20.63871,359.834,0.9993914,-0.02298116,0.02471868,0.008810176,357.3423,2.811779,0.9449213,0.9174945,0.04163012,-0.2953613,-0.2631206,355.4666,325.5517,329.4023,0.6421232,-0.1456664,-0.7009751,0.2740313,11.36782,268.5289,34.56003,0.856621,0.3177877,0.3333387,0.2325871,22.91635,51.30817,41.50146,0.6840233,0.08496282,0.6648948,-0.2877647,22.91635,51.30817,41.50146
0.9838511,0.004266873,0.1789229,-0.002334273,0.5289189,20.61349,359.8243,0.9993857,-0.02296172,0.0249366,0.008898282,357.344,2.83656,0.9544974,0.9173288,0.04176614,-0.2956515,-0.2633511,355.4635,325.515,329.3727,0.6421865,-0.1455348,-0.7009619,0.2739862,11.3725,268.5355,34.54568,0.8567196,0.3177067,0.333152,0.2326025,22.91637,51.28011,41.49311,0.6840161,0.08498228,0.664838,-0.2879071,22.91637,51.28011,41.49311
0.9838812,0.004225825,0.1787572,-0.002398624,0.5255795,20.59416,359.8161,0.9994023,-0.02285743,0.02441445,0.008748999,357.3569,2.777142,0.9390552,0.9174223,0.04162099,-0.2954231,-0.2633046,355.4572,325.5456,329.3818,0.6422609,-0.1454491,-0.7009192,0.2739668,11.37471,268.5454,34.5377,0.8565483,0.3177684,0.3335298,0.2326073,22.90504,51.33033,41.50632,0.6840191,0.08493324,0.6648147,-0.2879684,22.90504,51.33033,41.50632
0.9839114,0.004183662,0.1785922,-0.002387069,0.5205581,20.57494,359.8165,0.9994116,-0.02266904,0.02424708,0.008639562,357.3789,2.758383,0.9274629,0.9173725,0.04155954,-0.2955692,-0.2633238,355.4454,325.5304,329.3823,0.6423111,-0.145413,-0.7008931,0.2739349,11.37313,268.5509,34.53239,0.8565729,0.3176827,0.3335401,0.2326191,22.8961,51.32578,41.50138,0.6839749,0.08494792,0.6648436,-0.2880023,22.8961,51.32578,41.50138
0.9839362,0.004238102,0.1784533,-0.002472819,0.5284241,20.55873,359.8078,0.9994198,-0.02257539,0.02400514,0.00861689,357.39,2.730764,0.9257504,0.9173367,0.04148998,-0.2957259,-0.2632836,355.4345,325.514,329.3898,0.6423518,-0.1454602,-0.7008605,0.273898,11.36482,268.5547,34.53348,0.8566104,0.3175736,0.3335957,0.2325502,22.8872,51.32365,41.48661,0.6838449,0.08497149,0.6649532,-0.2880511,22.8872,51.32365,41.48661
