w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z
0.04785276,-0.003351988,0.9978212,-0.04529692,5.167959,174.4801,359.3658,0.04482243,0.02310411,0.9985688,-0.01782349,2.158678,174.908,2.55486,0.256867,-0.339347,0.9048101,-0.01350053,351.3787,151.353,321.0883,0.6555066,0.01013917,0.6525569,0.3799713,331.1438,80.2625,35.72377,-0.2697015,0.3600048,0.8218269,-0.3496549,22.36613,228.7285,57.54428,-0.6653787,0.6000559,0.4345543,0.09147097,22.36613,228.7285,57.54428
0.04771715,-0.003376924,0.9978234,-0.0453913,5.178721,174.4955,359.3631,0.04489717,0.02309709,0.9985561,-0.01835357,2.219513,174.9006,2.55124,0.2561242,-0.3402468,0.9046541,-0.01529576,351.5691,151.3804,320.9309,0.6558416,0.006122265,0.6541394,0.3767447,330.9969,80.51466,35.04261,-0.26987,0.3600292,0.8216755,-0.3498555,22.37166,228.7646,57.56602,-0.6651024,0.6005363,0.4343807,0.09115382,22.37166,228.7646,57.56602
0.04758348,-0.00332746,0.9978282,-0.04542989,5.183499,174.511,359.3692,0.04492387,0.02311505,0.9985479,-0.01870702,2.260134,174.8984,2.551468,0.2554442,-0.3410913,0.9044967,-0.01706779,351.7563,151.4004,320.7811,0.6560094,0.004331734,0.6550411,0.3749058,330.9565,80.66528,34.68924,-0.2701072,0.3599994,0.8215109,-0.3500898,22.37879,228.8101,57.58508,-0.6650612,0.6006018,0.4343657,0.09109253,22.37879,228.8101,57.58508
0.0475037,-0.003275221,0.9978313,-0.04544918,5.186046,174.5205,359.3755,0.04495078,0.02310768,0.9985425,-0.01893752,2.28655,174.8959,2.549409,0.2548027,-0.3419828,0.904305,-0.01887435,351.9441,151.4145,320.6251,0.6561568,0.002345961,0.6559287,0.3731096,330.8966,80.81265,34.32677,-0.2702003,0.3600216,0.821415,-0.3502201,22.38299,228.8319,57.59972,-0.6650059,0.6006607,0.4343715,0.09108172,22.38299,228.8319,57.59972
0.04744531,-0.003223621,0.997833,-0.04547643,5.189488,174.5274,359.3816,0.04498641,0.02308127,0.9985346,-0.01930217,2.32825,174.8926,2.544474,0.2542134,-0.3427697,0.9041293,-0.02085276,352.1508,151.415,320.4775,0.6561769,9.91039E-05,0.6568443,0.3714673,330.7998,80.96301,33.96006,-0.2701409,0.3601409,0.8213669,-0.3502559,22.38322,228.8307,57.61597,-0.6648303,0.6008386,0.4344,0.09105343,22.38322,228.8307,57.61597
0.04738984,-0.003197496,0.9978321,-0.04555511,5.19868,174.5339,359.3845,0.04513004,0.02306509,0.9985249,-0.01948374,2.349318,174.8765,2.541373,0.2535682,-0.3435581,0.9039639,-0.02281349,352.3578,151.4218,320.3298,0.6561254,-0.002209119,0.6578044,0.3698491,330.6939,81.12213,33.58907,-0.2700239,0.3603142,0.8213269,-0.3502619,22.38151,228.8216,57.63534,-0.6645979,0.6010649,0.4344436,0.09104905,22.38151,228.8216,57.63534
0.04732715,-0.003179257,0.9978304,-0.04565784,5.210589,174.5411,359.3863,0.04517784,0.02305738,0.9985179,-0.01973956,2.378685,174.8716,2.539091,0.252745,-0.3444433,0.9038125,-0.02453988,352.5446,151.4574,320.1751,0.6560818,-0.004416369,0.6587736,0.3681777,330.6011,81.28577,33.21889,-0.2698734,0.360467,0.8213201,-0.3502362,22.38022,228.8057,57.64921,-0.6644201,0.6012157,0.4345071,0.09104635,22.38022,228.8057,57.64921
0.04728732,-0.00314826,0.9978291,-0.04573159,5.219232,174.5457,359.3897,0.04518569,0.02308179,0.998512,-0.01998761,2.407226,174.8713,2.540622,0.2518561,-0.3454242,0.9036425,-0.02610429,352.7143,151.5064,320.0128,0.6560263,-0.006502781,0.659803,0.3663984,330.5257,81.46297,32.84341,-0.2697445,0.3606061,0.821295,-0.3502513,22.38177,228.7954,57.66506,-0.6642435,0.6013322,0.4346088,0.09108111,22.38177,228.7954,57.66506
0.04723886,-0.003067475,0.9978325,-0.04571225,5.217486,174.5517,359.3993,0.04509563,0.02304447,0.9985117,-0.02025707,2.437653,174.8822,2.535211,0.251054,-0.3463951,0.9034474,-0.02766879,352.8809,151.5449,319.8521,0.6558966,-0.008597907,0.6608277,0.3647368,330.44,81.64013,32.479,-0.2696334,0.3607084,0.8212731,-0.3502827,22.38556,228.7878,57.67813,-0.6640034,0.6015049,0.4347299,0.0911141,22.38556,228.7878,57.67813
0.04718116,-0.003015376,0.997834,-0.04573992,5.220976,174.5586,359.4054,0.04518736,0.02304192,0.9985028,-0.02048432,2.463888,174.8722,2.533553,0.2504466,-0.3473625,0.9031891,-0.02941887,353.0588,151.554,319.6883,0.655687,-0.01069641,0.6618816,0.3631435,330.3472,81.82352,32.11953,-0.269545,0.3608081,0.8212308,-0.3503473,22.39092,228.7855,57.69391,-0.6637644,0.6016539,0.4348801,0.09115507,22.39092,228.7855,57.69391
0.04715387,-0.002915325,0.9978377,-0.04569548,5.216445,174.5623,359.4173,0.04524571,0.02303159,0.998498,-0.02060287,2.477555,174.8657,2.53163,0.2498575,-0.3482892,0.902935,-0.03121696,353.2422,151.5583,319.5282,0.6554525,-0.01286363,0.6628783,0.3616754,330.2408,81.99765,31.76954,-0.269421,0.3609326,0.8212181,-0.3503444,22.39146,228.774,57.70664,-0.6635374,0.6017807,0.4350441,0.0911877,22.39146,228.774,57.70664
0.04715512,-0.0028402,0.9978413,-0.04562111,5.208332,174.5627,359.4263,0.04533587,0.0230421,0.9984925,-0.02066061,2.484446,174.8555,2.532319,0.24908,-0.349201,0.9027349,-0.03298508,353.4307,151.5842,319.3694,0.6552536,-0.01512519,0.6638395,0.3601824,330.1304,82.16734,31.41091,-0.269219,0.361062,0.821256,-0.3502772,22.391,228.7484,57.71357,-0.6634233,0.601797,0.4351954,0.09118626,22.391,228.7484,57.71357
0.04717065,-0.002782329,0.9978414,-0.04560648,5.20696,174.5612,359.433,0.04551546,0.02303134,0.9984843,-0.0206675,2.485635,174.8349,2.530604,0.2480765,-0.3501424,0.9025874,-0.03456396,353.608,151.642,319.2108,0.6550782,-0.0173708,0.6647803,0.3586616,330.0251,82.33563,31.05082,-0.2690655,0.3611528,0.8212733,-0.3502614,22.39396,228.7319,57.72077,-0.6633239,0.6018177,0.4353126,0.09121553,22.39396,228.7319,57.72077
0.04717416,-0.00271826,0.9978438,-0.04555274,5.20115,174.5612,359.4406,0.04558282,0.02301693,0.9984779,-0.02084602,2.506168,174.8276,2.527881,0.2471144,-0.3510846,0.9024288,-0.03600864,353.7697,151.6999,319.0557,0.6549668,-0.0195001,0.6657349,0.3569814,329.9435,82.5094,30.68204,-0.2689286,0.3612378,0.8212594,-0.3503112,22.40173,228.7227,57.73287,-0.6631829,0.6018811,0.4354231,0.09129451,22.40173,228.7227,57.73287
0.04718016,-0.0026651,0.9978448,-0.04553059,5.198898,174.5608,359.4468,0.04547616,0.02297506,0.9984817,-0.02094223,2.516695,174.8399,2.522865,0.2462983,-0.3519852,0.9022354,-0.03761768,353.9436,151.7342,318.9022,0.6549175,-0.02153083,0.6666748,0.3551964,329.8807,82.68304,30.31021,-0.2687622,0.36133,0.8212463,-0.3503744,22.41197,228.7115,57.74647,-0.663033,0.601958,0.4355342,0.09134547,22.41197,228.7115,57.74647
0.0472382,-0.002628122,0.9978417,-0.04553874,5.200001,174.5543,359.4507,0.04573011,0.02297359,0.9984664,-0.02111567,2.537184,174.8112,2.521174,0.2455198,-0.3529119,0.9020129,-0.03932106,354.1251,151.7602,318.7433,0.6548371,-0.02356232,0.66767,0.3533412,329.8219,82.86835,29.92844,-0.2686836,0.3613944,0.8212138,-0.3504444,22.41907,228.7101,57.75863,-0.6628633,0.6020673,0.4356364,0.09136914,22.41907,228.7101,57.75863
0.04729394,-0.002651853,0.9978392,-0.04553392,5.19929,174.5478,359.4477,0.04585593,0.02299005,0.9984611,-0.02107778,2.533249,174.7967,2.522934,0.2446727,-0.3538942,0.9017851,-0.04096399,354.3014,151.7959,318.5789,0.6547247,-0.02579787,0.6686261,0.3515814,329.7394,83.04786,29.54213,-0.2686096,0.3614817,0.8211938,-0.3504578,22.41998,228.7048,57.76902,-0.6627766,0.602102,0.4357349,0.09130117,22.41998,228.7048,57.76902
0.04735489,-0.00264858,0.9978376,-0.04550758,5.196255,174.5408,359.4479,0.04586439,0.02303211,0.9984622,-0.02096727,2.520839,174.7956,2.528295,0.2438397,-0.3548447,0.9015601,-0.04263002,354.4806,151.8283,318.4178,0.6546312,-0.0282321,0.6695235,0.3498566,329.6396,83.21897,29.14628,-0.2686068,0.3615065,0.8211792,-0.350469,22.41977,228.7059,57.77284,-0.6627319,0.6020944,0.4358087,0.09132391,22.41977,228.7059,57.77284
0.04743788,-0.00259665,0.9978337,-0.04550924,5.196683,174.5315,359.4535,0.04604467,0.02307071,0.9984497,-0.02111653,2.538584,174.7753,2.5315,0.243091,-0.3558133,0.9012945,-0.04440949,354.6674,151.8463,318.2518,0.6545476,-0.03051398,0.6704297,0.348081,329.5575,83.3937,28.75587,-0.2685966,0.3615434,0.8211666,-0.3504682,22.41838,228.7054,57.77704,-0.6626575,0.6021205,0.4358836,0.09133292,22.41838,228.7054,57.77704
0.04774784,-0.002525799,0.9978139,-0.04562098,5.209706,174.4961,359.4594,0.04608004,0.02309057,0.9984475,-0.02112448,2.539687,174.7713,2.533644,0.2424444,-0.3567845,0.9009852,-0.04638385,354.8698,151.8445,318.0808,0.6544538,-0.03257142,0.6714073,0.3461815,329.5032,83.58296,28.36653,-0.2685192,0.3616828,0.8211267,-0.3504775,22.41641,228.7003,57.79326,-0.6625953,0.6021289,0.4359521,0.09140337,22.41641,228.7003,57.79326
0.04793745,-0.002556065,0.9978021,-0.04568027,5.216229,174.4741,359.4545,0.04623613,0.02316283,0.9984398,-0.02106236,2.533352,174.7534,2.541847,0.2407541,-0.3587251,0.900476,-0.04996573,355.2537,151.8975,317.7466,0.6542418,-0.03718306,0.6731866,0.3426443,329.3375,83.93565,27.58206,-0.2683964,0.3618058,0.8211409,-0.3504106,22.41165,228.6834,57.80069,-0.662409,0.6022047,0.4361043,0.09152584,22.41165,228.6834,57.80069
0.04804687,-0.00260338,0.9977959,-0.04569905,5.218059,174.4612,359.4484,0.04622029,0.02315946,0.9984401,-0.02109851,2.537431,174.7554,2.541315,0.2397752,-0.3596939,0.9002607,-0.0515678,355.432,151.9455,317.584,0.6542215,-0.03958088,0.6740296,0.3407521,329.26,84.10767,27.17179,-0.2682402,0.3619448,0.8211763,-0.3503042,22.40472,228.6598,57.8063,-0.6622625,0.6022844,0.4362026,0.09159495,22.40472,228.6598,57.8063
0.04811473,-0.002584543,0.9977934,-0.04568077,5.216032,174.4535,359.4503,0.04626856,0.02314672,0.9984357,-0.02121245,2.55053,174.75,2.539145,0.2389403,-0.3606009,0.9000253,-0.05319503,355.6086,151.9756,317.4288,0.654315,-0.04184573,0.6748639,0.3386449,329.2136,84.28041,26.75066,-0.2680742,0.3620857,0.8211873,-0.3502596,22.40343,228.6404,57.817,-0.6621241,0.602345,0.4363149,0.09166228,22.40343,228.6404,57.817
0.04816861,-0.002553836,0.9977888,-0.04572527,5.221271,174.4474,359.4533,0.04635202,0.02312678,0.9984279,-0.02141504,2.573829,174.7409,2.535605,0.2382667,-0.3614573,0.8997602,-0.05485751,355.7833,151.9855,317.2791,0.6544443,-0.04414403,0.6756905,0.3364472,329.173,84.4542,26.31808,-0.267954,0.3621524,0.8211898,-0.3502769,22.40848,228.6299,57.82454,-0.6619592,0.6024319,0.4364302,0.09173347,22.40848,228.6299,57.82454
0.04824048,-0.002535406,0.997784,-0.04575812,5.225099,174.4392,359.4549,0.04630963,0.02310454,0.9984327,-0.02130785,2.561334,174.7454,2.533717,0.2375743,-0.3622752,0.8995083,-0.05657228,355.9653,151.9947,317.1325,0.6545541,-0.0464733,0.6764895,0.3343074,329.1262,84.6247,25.88964,-0.2678908,0.3622547,0.8211424,-0.3503303,22.41129,228.6295,57.84014,-0.6617913,0.6025245,0.436544,0.09179503,22.41129,228.6295,57.84014
0.04827865,-0.002532653,0.997782,-0.04576025,5.225337,174.4348,359.455,0.04640519,0.02312425,0.9984306,-0.02117614,2.546603,174.7342,2.53641,0.2368532,-0.3630552,0.8992711,-0.05833604,356.1548,152.0043,316.9889,0.6546646,-0.04874722,0.6772432,0.3322348,329.0805,84.78804,25.47381,-0.2678228,0.3623063,0.8211405,-0.3503336,22.41289,228.6233,57.84553,-0.6616255,0.6026162,0.4366565,0.09185164,22.41289,228.6233,57.84553
0.04827618,-0.00252737,0.9977806,-0.04579204,5.229009,174.4351,359.4554,0.04657423,0.02317164,0.9984199,-0.02125547,2.556364,174.7151,2.540998,0.2368532,-0.3630552,0.8992712,-0.05833604,356.1548,152.0043,316.9889,0.6547799,-0.05079158,0.6780146,0.3301215,329.0581,84.95436,25.07105,-0.267732,0.3623616,0.8211634,-0.3502921,22.4119,228.6108,57.84739,-0.6616255,0.6026162,0.4366566,0.0918517,22.4119,228.6108,57.84739
0.04825819,-0.002516492,0.9977824,-0.04577417,5.227032,174.4373,359.4569,0.04667036,0.02316956,0.9984149,-0.02127892,2.559282,174.7041,2.540393,0.2355937,-0.3646072,0.8987437,-0.06178202,356.5174,152.0049,316.705,0.6548877,-0.05264601,0.6788307,0.3279324,329.0576,85.12856,24.67382,-0.2675947,0.3624435,0.8211967,-0.3502343,22.41092,228.5923,57.85041,-0.6616198,0.6025091,0.4368009,0.09190983,22.41092,228.5923,57.85041
0.04825836,-0.002512084,0.9977821,-0.04578098,5.227837,174.4373,359.4573,0.04672077,0.0231072,0.9984141,-0.02128283,2.559527,174.6982,2.533097,0.2351881,-0.3654287,0.8984001,-0.06345226,356.682,151.9821,316.5595,0.6549429,-0.05456171,0.6796725,0.325758,329.0502,85.30907,24.27181,-0.2674472,0.362455,0.8212609,-0.3501846,22.41488,228.5721,57.84551,-0.6616771,0.6024027,0.4368578,0.09192389,22.41488,228.5721,57.84551
0.04822759,-0.002542646,0.9977818,-0.04582124,5.232297,174.4406,359.4538,0.04671988,0.02302614,0.9984163,-0.02125949,2.556423,174.698,2.523932,0.2348247,-0.3662066,0.8980542,-0.06518554,356.8524,151.9513,316.4173,0.6547744,-0.0568089,0.6805584,0.3238579,328.989,85.50124,23.86708,-0.2673828,0.3624635,0.821282,-0.3501755,22.41748,228.5644,57.84481,-0.6616929,0.6023592,0.4368843,0.09196845,22.41748,228.5644,57.84481
0.04815633,-0.002526368,0.9977847,-0.04583045,5.233481,174.4489,359.456,0.04685426,0.02300416,0.99841,-0.02128756,2.559859,174.6826,2.520924,0.2343772,-0.3669394,0.8977455,-0.06690583,357.0264,151.9296,316.2805,0.6546078,-0.0590748,0.6813598,0.3220997,328.9174,85.67955,23.4779,-0.2673605,0.3624632,0.8212877,-0.3501796,22.41916,228.5623,57.84476,-0.6616302,0.602416,0.4368977,0.09198681,22.41916,228.5623,57.84476
0.048134,-0.002498353,0.9977843,-0.04586617,5.237741,174.4515,359.4591,0.04700901,0.02302247,0.9984022,-0.02129434,2.561123,174.6649,2.52259,0.2336522,-0.367745,0.897491,-0.06841663,357.189,151.9471,316.1399,0.6543885,-0.0612863,0.682175,0.320402,328.8453,85.86124,23.09759,-0.2673431,0.3624866,0.8212833,-0.3501795,22.41895,228.5608,57.84726,-0.6615736,0.6024235,0.4369669,0.09201504,22.41895,228.5608,57.84726
0.04815876,-0.00249005,0.9977809,-0.04591428,5.243286,174.4487,359.4597,0.04702605,0.02298945,0.9984009,-0.0213502,2.567384,174.663,2.518471,0.2328132,-0.3686461,0.8972324,-0.06980245,357.3409,151.9822,315.9909,0.6541281,-0.06323528,0.6830489,0.3186882,328.796,86.05194,22.73369,-0.2672592,0.3625373,0.8213009,-0.3501491,22.41873,228.5499,57.84961,-0.661541,0.6023954,0.4370573,0.09200281,22.41873,228.5499,57.84961
0.04814431,-0.002477887,0.9977835,-0.04587309,5.238642,174.4505,359.4613,0.04699567,0.02292399,0.9984022,-0.02143014,2.576109,174.6665,2.51063,0.2319629,-0.3696078,0.8969606,-0.07103089,357.4755,152.0251,315.8391,0.6539111,-0.06497473,0.6839753,0.3167913,328.7797,86.25128,22.36669,-0.2671363,0.3625672,0.8213428,-0.3501137,22.42148,228.534,57.84844,-0.6615234,0.6023477,0.4371561,0.09197309,22.42148,228.534,57.84844
0.0480883,-0.002461231,0.9977852,-0.0458951,5.241287,174.457,359.4634,0.04694039,0.02283245,0.9984069,-0.02143092,2.575572,174.6726,2.500279,0.2311836,-0.370439,0.8967192,-0.07227629,357.6126,152.0586,315.7025,0.6536822,-0.06684972,0.6848907,0.3148904,328.7531,86.4517,21.98849,-0.2670601,0.3625408,0.8213687,-0.3501384,22.42941,228.5272,57.84612,-0.6614939,0.6023391,0.4372186,0.09194507,22.42941,228.5272,57.84612
0.04807378,-0.002416739,0.9977848,-0.04592118,5.24453,174.4588,359.4685,0.04686183,0.02276107,0.9984133,-0.02137848,2.568993,174.6813,2.492577,0.2304452,-0.3712362,0.8964829,-0.07346752,357.7434,152.0896,315.5717,0.6534367,-0.06899626,0.6857234,0.3131195,328.6949,86.64204,21.6038,-0.2670683,0.3624872,0.8213617,-0.3502043,22.43722,228.5327,57.84514,-0.6614767,0.6023339,0.4372603,0.09190423,22.43722,228.5327,57.84514
0.04807378,-0.002416739,0.9977848,-0.04592118,5.24453,174.4588,359.4685,0.04700066,0.02266438,0.9984042,-0.0216027,2.594491,174.6656,2.479967,0.2295635,-0.3720563,0.8962812,-0.0745332,357.8672,152.1414,315.4413,0.6531896,-0.07111686,0.6865169,0.3114172,328.6348,86.8262,21.22906,-0.2670819,0.36243,0.8213516,-0.3502763,22.44541,228.5393,57.84435,-0.6614354,0.6023689,0.437279,0.09188331,22.44541,228.5393,57.84435
0.04808863,-0.002405772,0.9977774,-0.04606809,5.261415,174.457,359.4688,0.04700413,0.02258188,0.9984022,-0.02177118,2.613345,174.6654,2.469625,0.2285998,-0.3728457,0.8961147,-0.07554606,357.9903,152.2041,315.3159,0.6529926,-0.07305183,0.6873048,0.3096398,328.5981,87.00799,20.86259,-0.2670868,0.362385,0.8213323,-0.3503646,22.45483,228.5465,57.84617,-0.6613962,0.6024044,0.4373084,0.09179349,22.45483,228.5465,57.84617
0.04805461,-0.002408814,0.9977771,-0.04610879,5.266079,174.4609,359.4684,0.04667801,0.02247437,0.9984207,-0.0217316,2.607438,174.7025,2.458364,0.2277979,-0.3735397,0.8959381,-0.07662373,358.1156,152.2457,315.2006,0.6528744,-0.07468354,0.6881006,0.3077257,328.5999,87.18762,20.50811,-0.2671224,0.3622801,0.821322,-0.3504698,22.46697,228.5574,57.84269,-0.661384,0.6024584,0.4372888,0.09161936,22.46697,228.5574,57.84269
0.04795602,-0.00240314,0.9977829,-0.04608578,5.263527,174.4723,359.4697,0.04613868,0.022283,0.998452,-0.02164806,2.595545,174.7637,2.438271,0.2272133,-0.3742135,0.8957111,-0.07771965,358.2336,152.2624,315.0874,0.6527974,-0.07623935,0.6889014,0.30571,328.6177,87.36785,20.15033,-0.2672191,0.3621099,0.8213313,-0.3505507,22.4769,228.5717,57.83035,-0.6614717,0.6024047,0.4372675,0.09144062,22.4769,228.5717,57.83035
0.04789921,-0.002405346,0.9977869,-0.04605827,5.260393,174.4789,359.4699,0.04604623,0.02216814,0.9984561,-0.02177069,2.608757,174.7743,2.424722,0.2268197,-0.3747976,0.895462,-0.07891582,358.3559,152.2533,314.9824,0.6526917,-0.07780829,0.6896919,0.3037514,328.6302,87.54708,19.79725,-0.2673931,0.3619064,0.8213168,-0.3506617,22.48652,228.5965,57.81767,-0.6616563,0.6022609,0.4372346,0.09120912,22.48652,228.5965,57.81767
0.04791836,-0.002430664,0.9977821,-0.04614153,5.269782,174.4764,359.4665,0.04602911,0.02211877,0.9984562,-0.02184546,2.617017,174.7763,2.418727,0.2265473,-0.3753723,0.8951853,-0.08009755,358.4715,152.2314,314.879,0.6525505,-0.0794101,0.6904522,0.3019069,328.6313,87.72192,19.45338,-0.2675149,0.3617861,0.8212851,-0.3507673,22.49442,228.6166,57.8137,-0.6618182,0.6021638,0.437172,0.09097449,22.49442,228.6166,57.8137
0.04788113,-0.002394094,0.9977866,-0.04608324,5.263326,174.481,359.4712,0.04603747,0.02204131,0.9984564,-0.0219041,2.623346,174.7753,2.409529,0.2262365,-0.3760008,0.8948968,-0.08124446,358.5835,152.215,314.7699,0.6522433,-0.081113,0.691198,0.3004082,328.5944,87.89617,19.13323,-0.2675641,0.3616689,0.8212808,-0.3508608,22.50545,228.6278,57.80802,-0.6618181,0.6021639,0.4371721,0.09097452,22.50545,228.6278,57.80802
0.04780439,-0.002394281,0.9977852,-0.04619578,5.27626,174.4897,359.4709,0.04597733,0.02189256,0.9984626,-0.02190407,2.62242,174.7818,2.392641,0.2259283,-0.3766017,0.8946247,-0.08230855,358.6878,152.2018,314.6664,0.6519837,-0.08247818,0.6919753,0.2988061,328.5952,88.07064,18.83061,-0.267678,0.361504,0.8212495,-0.3510171,22.52036,228.6505,57.80272,-0.6619384,0.6022254,0.4369912,0.09056036,22.52036,228.6505,57.80272
0.04768285,-0.002343033,0.9977918,-0.04617918,5.274704,174.504,359.4776,0.04587103,0.0217559,0.9984711,-0.0218649,2.616971,174.7935,2.377461,0.2256765,-0.3771703,0.8943551,-0.08331848,358.785,152.1846,314.5683,0.6517464,-0.08352772,0.6927754,0.2971738,328.6257,88.24345,18.55111,-0.2678612,0.3613233,0.8211823,-0.3512206,22.53596,228.6847,57.80046,-0.6620336,0.6021641,0.4369607,0.09041989,22.53596,228.6847,57.80046
0.04760195,-0.002291215,0.9977959,-0.04617579,5.274642,174.5135,359.4839,0.04581565,0.02163678,0.9984758,-0.02188577,2.618608,174.7996,2.363849,0.2253303,-0.3777425,0.8941162,-0.08422142,358.8754,152.1823,314.4727,0.6513829,-0.08475564,0.6935832,0.2957359,328.6241,88.42152,18.27365,-0.268139,0.361061,0.8210931,-0.3514866,22.55544,228.733,57.79499,-0.6620656,0.6021422,0.4369655,0.09030822,22.55544,228.733,57.79499
0.04758393,-0.002274981,0.9977974,-0.04616523,5.27353,174.5157,359.486,0.04584763,0.02155652,0.998476,-0.02189261,2.619049,174.7958,2.354534,0.2248526,-0.3783462,0.8939115,-0.08495834,358.9541,152.2016,314.378,0.650878,-0.08630001,0.6943799,0.2945283,328.5758,88.60476,17.99014,-0.2681077,0.3610415,0.8210852,-0.3515489,22.5635,228.7345,57.79724,-0.66201,0.602208,0.4369807,0.0902038,22.5635,228.7345,57.79724
0.04754304,-0.002291481,0.9977997,-0.0461564,5.272449,174.5203,359.4843,0.04580741,0.02144001,0.9984806,-0.02188059,2.616973,174.8,2.341349,0.2242625,-0.3789927,0.8937336,-0.08550613,359.0174,152.2417,314.2835,0.6503494,-0.08789739,0.6951547,0.2933935,328.5177,88.786,17.70933,-0.2681077,0.3610416,0.8210852,-0.351549,22.5635,228.7346,57.79725,-0.6619522,0.6022953,0.436973,0.09008045,22.5635,228.7346,57.79725
0.04747632,-0.002293071,0.9977994,-0.0462299,5.280898,174.5279,359.4841,0.04573925,0.02134772,0.998486,-0.02186775,2.614863,174.8076,2.331018,0.2236131,-0.3797048,0.8935514,-0.08595016,359.0711,152.2929,314.184,0.6503494,-0.08789733,0.6951549,0.2933935,328.5177,88.78601,17.70933,-0.2679934,0.3609544,0.8211569,-0.3515581,22.57558,228.7211,57.7858,-0.6619772,0.6023028,0.4369463,0.08997795,22.57558,228.7211,57.7858
0.04731593,-0.00228075,0.9978043,-0.04628949,5.287875,174.5464,359.4861,0.04550413,0.02117779,0.998502,-0.02179388,2.60498,174.834,2.312536,0.2224884,-0.3809926,0.8932134,-0.08668023,359.1586,152.383,314.0063,0.6490563,-0.09159029,0.6973542,0.2898872,328.4527,89.28618,16.95802,-0.2680551,0.3608441,0.8211837,-0.3515613,22.578,228.726,57.77383,-0.662169,0.6021714,0.4368798,0.08976681,22.578,228.726,57.77383
0.04726674,-0.002291989,0.9978076,-0.04626972,5.285573,174.552,359.4851,0.04541694,0.0211091,0.9985089,-0.02172076,2.596053,174.8437,2.305261,0.2220632,-0.3815466,0.8930464,-0.08705352,359.1996,152.4126,313.9281,0.6486605,-0.09268385,0.6980755,0.2886872,328.4467,89.44859,16.71712,-0.2682076,0.3607446,0.8211429,-0.3516428,22.581,228.7479,57.77091,-0.6622112,0.602129,0.4368924,0.08967772,22.581,228.7479,57.77091
0.04722322,-0.002283191,0.9978124,-0.0462086,5.278641,174.5571,359.4867,0.04534929,0.02102801,0.9985145,-0.02168978,2.591932,174.8512,2.296301,0.221815,-0.3820927,0.8928226,-0.08758696,359.2489,152.4156,313.8464,0.6482329,-0.09386754,0.6987718,0.2875783,328.426,89.60899,16.47758,-0.2683493,0.3606175,0.8211209,-0.3517167,22.58545,228.7674,57.76391,-0.6622604,0.6020637,0.4369305,0.08956972,22.58545,228.7674,57.76391
0.04721452,-0.002277431,0.9978144,-0.04617629,5.274975,174.5582,359.4876,0.04516877,0.02089894,0.9985267,-0.02162349,2.583266,174.8714,2.282314,0.2216743,-0.382612,0.8925791,-0.08815627,359.2977,152.4051,313.7668,0.6478451,-0.09507698,0.6994331,0.286445,328.4066,89.76405,16.23523,-0.2684572,0.3605014,0.8211207,-0.3517534,22.58822,228.7802,57.75469,-0.6622963,0.6020488,0.436918,0.08946462,22.58822,228.7802,57.75469
0.04718675,-0.002274054,0.9978175,-0.04613883,5.270714,174.5615,359.4883,0.04511307,0.02077844,0.9985341,-0.02151784,2.570426,174.8773,2.269181,0.2216744,-0.3826121,0.892579,-0.0881563,359.2977,152.4051,313.7668,0.6478451,-0.09507692,0.6994334,0.286445,328.4066,89.76408,16.23523,-0.2684748,0.36042,0.8211604,-0.3517309,22.58958,228.7787,57.74338,-0.6622964,0.6020489,0.436918,0.08946468,22.58958,228.7787,57.74338
0.04717164,-0.002286566,0.9978207,-0.04608383,5.264352,174.5632,359.4873,0.04518743,0.02069956,0.9985334,-0.02147212,2.564954,174.8684,2.260181,0.2213166,-0.3835663,0.8921395,-0.08935001,359.4068,152.3895,313.6162,0.6474941,-0.09618032,0.7000925,0.2852568,328.4014,89.9166,15.99738,-0.2684843,0.3603445,0.8212125,-0.3516796,22.58871,228.7739,57.73032,-0.6624734,0.6019377,0.4368277,0.08934389,22.58871,228.7739,57.73032
0.04717753,-0.002307223,0.9978217,-0.04605447,5.260872,174.5624,359.485,0.0451499,0.02069,0.9985366,-0.02141164,2.557898,174.8726,2.259486,0.2210599,-0.3839571,0.8919874,-0.08982408,359.455,152.3957,313.5548,0.6470983,-0.09803595,0.701171,0.2828647,328.4293,90.16834,15.56399,-0.2685022,0.3602343,0.8212827,-0.351615,22.58806,228.7682,57.71216,-0.6625699,0.6018389,0.4368307,0.0892774,22.58806,228.7682,57.71216
0.04721911,-0.0023006,0.9978205,-0.04603902,5.259116,174.5577,359.4857,0.04519005,0.02066948,0.9985373,-0.02130933,2.54617,174.8677,2.257547,0.2207253,-0.3842864,0.8918887,-0.09021697,359.5006,152.4139,313.5033,0.6468645,-0.09913747,0.7016917,0.2817212,328.4246,90.29584,15.33737,-0.2685946,0.3601416,0.8212872,-0.3516287,22.58862,228.7778,57.70364,-0.6626775,0.6017107,0.4368576,0.08921152,22.58862,228.7778,57.70364
